Date,Close/Last,Volume,Open,High,Low
5/20/2022,$485.73 ,3068172,$481.38 ,$487.47 ,$472.31 
5/19/2022,$478.55 ,3813778,$464.32 ,$481.58 ,$463.33 
5/18/2022,$471.38 ,3240456,$488.26 ,$489.21 ,$468.36 
5/17/2022,$492.53 ,2289028,$494 ,$494.72 ,$488.46 
5/16/2022,$489.22 ,2338841,$485.41 ,$495.56 ,$484.15 
5/13/2022,$485.40 ,2453460,$480.98 ,$487 ,$475.81 
5/12/2022,$478.80 ,3997597,$486.10 ,$486.89 ,$471.42 
5/11/2022,$486.15 ,3936256,$484.39 ,$500.52 ,$484.39 
5/10/2022,$488.01 ,4275796,$493.81 ,$496.35 ,$481.12 
5/9/2022,$486.42 ,3862856,$490.40 ,$494.63 ,$484.43 
5/6/2022,$499.62 ,3260260,$485.01 ,$501.57 ,$485 
5/5/2022,$494.72 ,3359731,$507.21 ,$510.67 ,$489.23 
5/4/2022,$507.62 ,4002582,$499.50 ,$509.77 ,$493.09 
5/3/2022,$499.62 ,2763469,$501.13 ,$505.52 ,$497.48 
5/2/2022,$501.15 ,3184294,$510.81 ,$513.51 ,$493.34 
4/29/2022,$508.55 ,2873166,$518.85 ,$519.90 ,$506.96 
4/28/2022,$524.42 ,2584196,$516.76 ,$526.28 ,$513.17 
4/27/2022,$513.81 ,3353693,$514.91 ,$520.90 ,$509.82 
4/26/2022,$513.78 ,2895496,$524.24 ,$526.26 ,$513.51 
4/25/2022,$524.27 ,3030378,$520.40 ,$526.26 ,$511.73 
4/22/2022,$520.94 ,3453260,$532.06 ,$533.35 ,$520.19 
4/21/2022,$537.44 ,2539864,$545.50 ,$548 ,$536.03 
4/20/2022,$546.01 ,2986435,$542.14 ,$548.36 ,$539 
4/19/2022,$537.70 ,2207570,$535.89 ,$542.48 ,$535.24 
4/18/2022,$534.08 ,2087301,$537.90 ,$541 ,$530.38 
4/14/2022,$534.82 ,4211268,$538.50 ,$553.29 ,$534.07 
4/13/2022,$537 ,3011998,$533.32 ,$538.28 ,$528.62 
4/12/2022,$533.71 ,3575727,$535.41 ,$540.73 ,$530.78 
4/11/2022,$537.44 ,3573972,$543.60 ,$547.61 ,$536.64 
4/8/2022,$545.96 ,3986655,$539 ,$548.97 ,$538.10 
4/7/2022,$536.95 ,2866953,$530 ,$538.28 ,$528.39 
4/6/2022,$531.75 ,3955553,$518.22 ,$533.52 ,$518 
4/5/2022,$517.76 ,3268601,$510 ,$524.73 ,$508 
4/4/2022,$510.02 ,2658095,$512.21 ,$512.48 ,$504.53 
4/1/2022,$512.59 ,2344164,$510.68 ,$514.78 ,$506.60 
3/31/2022,$509.97 ,3979655,$517.10 ,$521.89 ,$509.67 
3/30/2022,$520.82 ,3041170,$515.11 ,$521.20 ,$512.48 
3/29/2022,$510.73 ,3478451,$517.10 ,$519.59 ,$507.30 
3/28/2022,$513.20 ,2643027,$514.32 ,$517.14 ,$508.81 
3/25/2022,$513.03 ,2551278,$514.19 ,$516.53 ,$509.24 
3/24/2022,$513.46 ,2789323,$505 ,$515.78 ,$503.86 
3/23/2022,$503.23 ,2753285,$502.27 ,$507.06 ,$501.33 
3/22/2022,$505.32 ,2752606,$509.27 ,$511.85 ,$504.84 
3/21/2022,$507.66 ,2617731,$505.01 ,$513 ,$504.36 
3/18/2022,$506.12 ,5065583,$508.74 ,$510.68 ,$501.56 
3/17/2022,$507.02 ,2357157,$496 ,$507.12 ,$495.18 
3/16/2022,$498.26 ,3497127,$499.83 ,$505.50 ,$490.01 
3/15/2022,$497.91 ,3043036,$490 ,$499.94 ,$487.31 
3/14/2022,$487.92 ,2704148,$490.40 ,$495.59 ,$485.28 
3/11/2022,$482.87 ,2615085,$487.83 ,$493.80 ,$482.51 
3/10/2022,$491.44 ,2834819,$479.33 ,$493.71 ,$477.83 
3/9/2022,$485.57 ,3115667,$482.58 ,$487.72 ,$473.59 
3/8/2022,$473.46 ,3849520,$478.80 ,$484.49 ,$471.52 
3/7/2022,$486.87 ,4123289,$500 ,$500 ,$483.02 
3/4/2022,$498.65 ,4172420,$480.69 ,$499.66 ,$477.49 
3/3/2022,$486.59 ,3139373,$486 ,$491.38 ,$482.22 
3/2/2022,$485.38 ,3675930,$478.19 ,$487.17 ,$477.89 
3/1/2022,$476.25 ,2917576,$470.89 ,$476.96 ,$467.73 
2/28/2022,$475.87 ,3918405,$465.85 ,$477.31 ,$465.61 
2/25/2022,$475.75 ,3314383,$456.65 ,$475.78 ,$456.23 
2/24/2022,$455.89 ,3933013,$449.52 ,$456.59 ,$445.74 
2/23/2022,$459.62 ,2840271,$467.19 ,$467.72 ,$458.84 
2/22/2022,$462.51 ,3030004,$463.83 ,$467.19 ,$457.82 
2/18/2022,$467.81 ,2992317,$470.25 ,$474.92 ,$466.83 
2/17/2022,$470.34 ,2403087,$478.17 ,$479.29 ,$468.89 
2/16/2022,$480.05 ,2651838,$475.50 ,$481.73 ,$471.40 
2/15/2022,$478.23 ,3001062,$475.94 ,$481.17 ,$475.20 
2/14/2022,$474.40 ,2549550,$475.11 ,$477.74 ,$469.33 
2/11/2022,$478.13 ,2493767,$484.68 ,$490.43 ,$476.44 
2/10/2022,$486.72 ,2626102,$492.24 ,$494.22 ,$485.07 
2/9/2022,$498.10 ,2818193,$497 ,$500.93 ,$496.29 
2/8/2022,$493.41 ,3534674,$481.35 ,$495.67 ,$481.35 
2/7/2022,$483.70 ,2937150,$484.91 ,$487.26 ,$481.30 
2/4/2022,$483.17 ,3066628,$481.75 ,$489.63 ,$480.19 
2/3/2022,$488.77 ,4370853,$498.65 ,$500.18 ,$483.57 
2/2/2022,$479.78 ,3026806,$469.06 ,$481.98 ,$469.06 
2/1/2022,$468.41 ,3148584,$475 ,$475 ,$462.75 
1/31/2022,$472.57 ,3500457,$465 ,$473.18 ,$464.40 
1/28/2022,$466.06 ,3364353,$461.40 ,$466.28 ,$455.08 
1/27/2022,$461.60 ,3508851,$458.08 ,$468.68 ,$457.01 
1/26/2022,$458.43 ,4435865,$458.45 ,$463.88 ,$453.45 
1/25/2022,$456.84 ,3428905,$454.07 ,$459.49 ,$447.27 
1/24/2022,$462.27 ,4782531,$458.07 ,$464.14 ,$448.13 
1/21/2022,$461.17 ,4273182,$463.50 ,$470.79 ,$461.07 
1/20/2022,$463 ,3228619,$464.38 ,$471.63 ,$462 
1/19/2022,$462.52 ,4030865,$468 ,$475.49 ,$461.51 
1/18/2022,$460.99 ,3939679,$465.17 ,$465.71 ,$458.35 
1/14/2022,$468.69 ,3665568,$469.89 ,$473.17 ,$465.08 
1/13/2022,$467.43 ,3005301,$475.89 ,$476.55 ,$465.98 
1/12/2022,$473.72 ,3502254,$468.97 ,$475.32 ,$466.34 
1/11/2022,$469 ,3332814,$467.20 ,$470.45 ,$460.67 
1/10/2022,$465 ,5831782,$456 ,$465.86 ,$454.44 
1/7/2022,$458.60 ,5494221,$467.69 ,$467.97 ,$455.55 
1/6/2022,$469.65 ,6555181,$480 ,$484.14 ,$463.12 
1/5/2022,$489.69 ,3921068,$494.77 ,$497 ,$489.69 
1/4/2022,$490.90 ,3908144,$503.20 ,$503.75 ,$490.88 
1/3/2022,$502.28 ,3034118,$500 ,$502.90 ,$493.05 
12/31/2021,$502.14 ,1695418,$504.14 ,$506.87 ,$502.04 
12/30/2021,$504.43 ,1309798,$507.93 ,$509.23 ,$503.65 
12/29/2021,$505.58 ,1573962,$504.78 ,$507.22 ,$502 
12/28/2021,$502.94 ,1495560,$502 ,$505.32 ,$500.40 
12/27/2021,$499.50 ,1349434,$498.68 ,$500.30 ,$496.64 
12/23/2021,$495.38 ,1706591,$495 ,$498.15 ,$492.81 
12/22/2021,$494.13 ,1687590,$487.15 ,$495.45 ,$485.90 
12/21/2021,$487.21 ,2535993,$487.02 ,$489 ,$482.20 
12/20/2021,$483.73 ,3145690,$482 ,$485.01 ,$475.26 
12/17/2021,$487.12 ,5716464,$491.42 ,$493.13 ,$486.38 
12/16/2021,$492.86 ,4080828,$494.01 ,$496.96 ,$490.11 
12/15/2021,$494.38 ,4188582,$480.60 ,$495.40 ,$480.14 
12/14/2021,$479.46 ,3018220,$479.75 ,$483.04 ,$477.18 
12/13/2021,$478.14 ,2724800,$477.02 ,$480.26 ,$474.01 
12/10/2021,$478.23 ,2572300,$472 ,$478.48 ,$471.01 
12/9/2021,$473.32 ,2977510,$468.53 ,$474.48 ,$467.36 
12/8/2021,$468.86 ,3228297,$466.09 ,$470.17 ,$462.49 
12/7/2021,$464.73 ,3105216,$462.75 ,$465.75 ,$460.23 
12/6/2021,$460.11 ,4721697,$452.15 ,$461.78 ,$451.52 
12/3/2021,$449.32 ,3038334,$447.77 ,$454.44 ,$445.17 
12/2/2021,$446.02 ,4738801,$443.15 ,$447.89 ,$439.22 
12/1/2021,$444.34 ,4325958,$452.89 ,$455.92 ,$444.14 
11/30/2021,$444.22 ,7435449,$447.06 ,$451.35 ,$441.25 
11/29/2021,$452 ,4079718,$443.56 ,$453.08 ,$440.55 
11/26/2021,$439.91 ,2480600,$444.92 ,$448.18 ,$438.21 
11/24/2021,$450.16 ,2248937,$446.64 ,$450.98 ,$445.64 
11/23/2021,$447.13 ,2857609,$436.01 ,$447.52 ,$436 
11/22/2021,$437.54 ,2598754,$442.82 ,$443.75 ,$437.39 
11/19/2021,$440 ,3536082,$448.13 ,$449.45 ,$439.50 
11/18/2021,$449.47 ,2073808,$448.73 ,$452.81 ,$447.11 
11/17/2021,$448.95 ,2281511,$450.39 ,$453.96 ,$448.73 
11/16/2021,$449.62 ,3383816,$452.99 ,$458.35 ,$449.37 
11/15/2021,$450.80 ,2849840,$458 ,$458.21 ,$450.50 
11/12/2021,$458.99 ,2609476,$460.67 ,$461.00 ,$457.08 
11/11/2021,$457.39 ,2246838,$460 ,$460.85 ,$455.44 
11/10/2021,$459.90 ,2818195,$465.39 ,$466 ,$456.63 
11/9/2021,$464.35 ,2657937,$462.62 ,$464.47 ,$460.29 
11/8/2021,$462.62 ,2279871,$456.85 ,$464.19 ,$454.31 
11/5/2021,$455.81 ,2904970,$457.83 ,$461.52 ,$454.58 
11/4/2021,$456.76 ,2517324,$457.60 ,$458.51 ,$452.16 
11/3/2021,$457.33 ,2438191,$450.42 ,$457.52 ,$447.04 
11/2/2021,$452.04 ,2600121,$456.26 ,$456.44 ,$450.38 
11/1/2021,$454.11 ,2203362,$461.82 ,$465.76 ,$451.18 
10/29/2021,$460.47 ,2497757,$454.41 ,$461.39 ,$453.06 
10/28/2021,$455.44 ,1672551,$453 ,$457.90 ,$452.52 
10/27/2021,$453.48 ,3520637,$454.64 ,$460.44 ,$453.48 
10/26/2021,$454.64 ,3103922,$450.49 ,$457.71 ,$447.59 
10/25/2021,$449.49 ,3553683,$450 ,$452.64 ,$446.44 
10/22/2021,$449.16 ,2736159,$440.84 ,$449.29 ,$440.46 
10/21/2021,$442.28 ,2465157,$435.50 ,$442.50 ,$435.08 
10/20/2021,$435.09 ,2764103,$427 ,$435.53 ,$426.84 
10/19/2021,$424.38 ,1616762,$426.83 ,$427.82 ,$423.40 
10/18/2021,$424.62 ,2232846,$428 ,$428 ,$423.84 
10/15/2021,$428.07 ,3312213,$422.05 ,$430.49 ,$421.50 
10/14/2021,$420.36 ,6038968,$425.66 ,$433.50 ,$417.80 
10/13/2021,$403.55 ,3022259,$403.34 ,$405.31 ,$398.11 
10/12/2021,$403.24 ,2415888,$405.11 ,$408.38 ,$402.31 
10/11/2021,$404.99 ,2164172,$408 ,$411.22 ,$404.21 
10/8/2021,$408.46 ,2012300,$406.41 ,$409.12 ,$402.64 
10/7/2021,$404.70 ,2813903,$396.76 ,$408.17 ,$396.71 
10/6/2021,$394.25 ,2809162,$390.75 ,$394.78 ,$385.84 
10/5/2021,$393.43 ,3269575,$389.34 ,$396.01 ,$389.24 
10/4/2021,$387.01 ,3074800,$391.62 ,$395.15 ,$384.76 
10/1/2021,$392.43 ,3146595,$391.60 ,$393.69 ,$383.12 
9/30/2021,$390.74 ,3779978,$401.49 ,$403.49 ,$390.46 
9/29/2021,$400.41 ,2056513,$397 ,$401.85 ,$395.80 
9/28/2021,$398.62 ,3115355,$402.60 ,$404 ,$397.02 
9/27/2021,$405.27 ,2608595,$407.83 ,$412.15 ,$404.96 
9/24/2021,$407.08 ,1950406,$406.94 ,$407.89 ,$405.23 
9/23/2021,$408.03 ,2681575,$409.80 ,$414.85 ,$407.51 
9/22/2021,$408.70 ,3629528,$404.94 ,$412 ,$404.94 
9/21/2021,$412.34 ,2382332,$415.01 ,$418.78 ,$412.21 
9/20/2021,$412.70 ,2799803,$416.92 ,$419.30 ,$408.72 
9/17/2021,$420.16 ,4534224,$414.97 ,$421.09 ,$414.97 
9/16/2021,$416.84 ,2262750,$419.67 ,$423.40 ,$414.96 
9/15/2021,$417.52 ,3180913,$412.52 ,$421.42 ,$409.50 
9/14/2021,$412.54 ,2879816,$417.59 ,$417.59 ,$411.37 
9/13/2021,$414.52 ,3068508,$407.98 ,$416.81 ,$406.45 
9/10/2021,$403.91 ,4215812,$415.56 ,$416 ,$402.59 
9/9/2021,$414.55 ,3508654,$415.34 ,$420.22 ,$413.93 
9/8/2021,$415.39 ,2262485,$421.19 ,$422.87 ,$414.20 
9/7/2021,$421.24 ,1920360,$420.30 ,$422.26 ,$417.58 
9/3/2021,$422.86 ,1604878,$421.93 ,$424 ,$420.61 
9/2/2021,$423.71 ,3137553,$419.16 ,$424.40 ,$418.24 
9/1/2021,$417.35 ,2034426,$416.54 ,$419.87 ,$411.24 
8/31/2021,$416.27 ,4249141,$417 ,$420.74 ,$414.22 
8/30/2021,$418.30 ,1284534,$418.76 ,$420.57 ,$417.89 
8/27/2021,$418.76 ,1621625,$418.01 ,$420.35 ,$416.12 
8/26/2021,$416.85 ,1385426,$419.77 ,$421.39 ,$416.63 
8/25/2021,$419.74 ,1939263,$421.85 ,$423.62 ,$419.45 
8/24/2021,$423.41 ,1619511,$425.52 ,$425.94 ,$421.72 
8/23/2021,$425.36 ,2375913,$430.56 ,$430.56 ,$424.90 
8/20/2021,$429.71 ,2401874,$428.35 ,$431.36 ,$426.91 
8/19/2021,$427.89 ,3204670,$415.38 ,$428.35 ,$412.40 
8/18/2021,$417.32 ,3037085,$421.35 ,$421.59 ,$417.09 
8/17/2021,$421.78 ,2257975,$417.10 ,$422.50 ,$416.63 
8/16/2021,$417.21 ,2377942,$409.84 ,$417.42 ,$407.33 
8/13/2021,$409.67 ,1537838,$407.08 ,$410.05 ,$405.92 
8/12/2021,$405.96 ,1940158,$407 ,$408.73 ,$404.30 
8/11/2021,$407.74 ,1542591,$413.03 ,$413.93 ,$407.51 
8/10/2021,$411.78 ,1441848,$410.51 ,$413.65 ,$408.57 
8/9/2021,$410.87 ,1509781,$414.95 ,$416.23 ,$410.35 
8/6/2021,$415.12 ,1944057,$412.01 ,$416.77 ,$412.01 
8/5/2021,$411.19 ,3598649,$422.06 ,$422.25 ,$407.89 
8/4/2021,$421.54 ,1995410,$422.05 ,$423.66 ,$419.71 
8/3/2021,$421.90 ,2496628,$415.82 ,$422.14 ,$415.08 
8/2/2021,$415.57 ,1806710,$413.57 ,$416.44 ,$412.81 
7/30/2021,$412.22 ,1864207,$410.76 ,$413.77 ,$410.25 
7/29/2021,$412.08 ,1597578,$411.28 ,$412.58 ,$408.42 
7/28/2021,$409.17 ,2446949,$414.49 ,$414.49 ,$406.80 
7/27/2021,$415.10 ,2630593,$412 ,$415.26 ,$409.46 
7/26/2021,$413.54 ,2232878,$416.83 ,$417.67 ,$410.90 
7/23/2021,$417.70 ,1611877,$417.90 ,$419.34 ,$415.99 
7/22/2021,$415.77 ,1421946,$416.02 ,$416.83 ,$413.73 
7/21/2021,$414.64 ,1863958,$417.06 ,$417.23 ,$410.83 
7/20/2021,$412.97 ,3186929,$411 ,$417.73 ,$410.61 
7/19/2021,$409.06 ,3611295,$417.24 ,$419.53 ,$406.81 
7/16/2021,$419.70 ,2625375,$421.36 ,$422.29 ,$417.64 
7/15/2021,$420.05 ,3546506,$411.91 ,$421.73 ,$407.20 
7/14/2021,$414.74 ,3538730,$420.77 ,$422.53 ,$413.35 
7/13/2021,$418.54 ,2948990,$416.38 ,$419.69 ,$415.71 
7/12/2021,$416.04 ,2802629,$411.02 ,$416.40 ,$410.31 
7/9/2021,$412.11 ,2078874,$412.53 ,$413.25 ,$410.64 
7/8/2021,$409.95 ,2032596,$408.61 ,$410.83 ,$405.08 
7/7/2021,$411.66 ,2270451,$410.35 ,$412.18 ,$407.20 
7/6/2021,$410.26 ,2615260,$408.67 ,$411.16 ,$405.71 
7/2/2021,$409.36 ,1982443,$405.09 ,$409.87 ,$403.88 
7/1/2021,$404.89 ,2678291,$402.03 ,$405.21 ,$401.81 
6/30/2021,$400.44 ,2875702,$397.54 ,$401.40 ,$396.80 
6/29/2021,$398.10 ,2458834,$401.97 ,$403.20 ,$397.48 
6/28/2021,$401.46 ,3193451,$404.95 ,$404.99 ,$397.93 
6/25/2021,$404.95 ,16928880,$400.10 ,$409.98 ,$399.02 
6/24/2021,$398.87 ,3309150,$398.32 ,$402.16 ,$396.84 
6/23/2021,$395.56 ,2942116,$397.82 ,$399 ,$395.27 
6/22/2021,$398.69 ,3964629,$400.61 ,$400.65 ,$397.82 
6/21/2021,$398.07 ,3839370,$389.37 ,$399.20 ,$389.22 
6/18/2021,$389.37 ,5521433,$387.28 ,$392.66 ,$387.25 
6/17/2021,$397.35 ,3532149,$396 ,$398.07 ,$394.61 
6/16/2021,$397.25 ,3330906,$401.10 ,$403.15 ,$396.67 
6/15/2021,$400.28 ,2845842,$399.96 ,$401.50 ,$396.47 
6/14/2021,$399.16 ,2675015,$397.30 ,$399.47 ,$395.13 
6/11/2021,$397.89 ,3094507,$403.35 ,$403.36 ,$394.78 
6/10/2021,$401.49 ,4033653,$401.91 ,$402.85 ,$398.47 
6/9/2021,$401.10 ,1925796,$403.33 ,$405.78 ,$400.53 
6/8/2021,$401.74 ,3051309,$400.72 ,$402.75 ,$398.75 
